Transaction_ID,Order_ID,Order_Date,Ship_Date,Delivery_Date,Sales_Channel,Order_Status,Payment_Mode,Customer_ID,Customer_Name,Customer_Age,Gender,Customer_Segment,Customer_Rating,Country,State,City,Region,Postal_Code,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Brand,Product_Type,Unit_Cost,Unit_Price,Quantity,Sales,Discount_Percentage,Discount_Amount,Cost,Profit,Profit_Margin,Tax,Shipping_Cost,Total_Amount,Year,Quarter,Month,Month_Number,Month_Name,Week_Number,Day,Day_Name,Sales_Target,Profit_Target,Monthly_Target,Target_Achievement_Percentage
TXN205842,ORD103556,21-11-2026,25-11-2026,01-12-2026,Online,Delivered,Cash on Delivery,C1705,Ryan Valdez,40,Male,Corporate,4.7,Australia,Victoria,Melbourne,Victoria,62015,-37.83016455,144.9801642,P1012,LensPro Mirrorless,Electronics,Cameras,NimbusTech,Premium,437.66,657.95,4,2631.8,0.066,173.7,1750.64,707.46,0.2688,196.65,7.04,2661.79,2026,Q4,Nov-26,11,November,47,21,Saturday,684.84,147.86,17120.95,384.29
TXN205030,ORD103068,20-03-2024,21-03-2024,22-03-2024,Online,Delivered,Credit Card,C2084,John Welch,38,Male,Consumer,2.7,India,Delhi,New Delhi,North,28312,28.60411966,77.21955606,P1034,BookNook Shelf,Furniture,Storage,OakHouse,Premium,89.2,151.06,5,755.3,0.122,92.15,446,217.15,0.2875,53.05,13.98,730.18,2024,Q1,Mar-24,3,March,12,20,Wednesday,278.59,60.63,6964.85,271.12
TXN201211,ORD100746,09-05-2025,13-05-2025,19-05-2025,Online,Delivered,Cash on Delivery,C2029,Robert Turner,18,Male,Small Business,4.9,USA,Texas,Dallas,South,19220,32.76466338,-96.78848914,P1084,PowerCore Bench,Sports,Fitness Equipment,TrailForce,Limited Edition,25.9,40.26,2,80.52,0.048,3.86,51.8,24.86,0.3087,6.13,24.41,107.2,2025,Q2,May-25,5,May,19,9,Friday,175.45,36.93,4386.3,45.89
TXN205296,ORD103224,14-08-2025,18-08-2025,19-08-2025,Online,Shipped,PayPal,C1987,Joshua Villanueva,35,Male,Consumer,5,India,Telangana,Hyderabad,South,64403,17.39537251,78.46742398,P1106,AirPure Cooler,Home Appliances,Cooling & Heating,EcoAppliance,Standard,401.62,502.39,6,3014.34,0.018,54.26,2409.72,550.36,0.1826,236.81,19.03,3215.92,2025,Q3,Aug-25,8,August,33,14,Thursday,295.62,73.25,7390.49,1019.67
TXN206665,ORD104060,30-10-2025,01-11-2025,02-11-2025,In-Store,Delivered,Debit Card,C1389,Tammy Atkins,37,Female,Consumer,3,USA,California,Los Angeles,West,37239,34.05819046,-118.2541524,P1008,TabPro 10,Electronics,Tablets,Pulsewave,Premium,308.61,427.78,7,2994.46,0.115,344.36,2160.27,489.83,0.1636,212.01,7.61,2869.72,2025,Q4,Oct-25,10,October,44,30,Thursday,399.91,87.83,9997.66,748.78
TXN205511,ORD103354,12-04-2026,15-04-2026,21-04-2026,In-Store,Cancelled,PayPal,C1444,Tracy Montoya,44,Female,Small Business,3.7,Australia,Queensland,Brisbane,Queensland,57255,-27.4809287,153.0266661,P1050,WarmHug Jacket,Clothing,Winter Wear,TrendLoom,Limited Edition,7.36,14.05,2,28.1,0.011,0.31,14.72,13.07,0.4651,2.22,15.76,45.77,2026,Q2,Apr-26,4,April,15,12,Sunday,240.36,59.79,6008.91,11.69
TXN202191,ORD101336,26-11-2024,30-11-2024,05-12-2024,Mobile App,Delivered,PayPal,C1849,Charles Moreno Jr.,24,Male,Home Office,2.9,USA,California,Los Angeles,West,11656,34.06425048,-118.2548992,P1088,TrekLite Poles,Sports,Outdoor Gear,FitCore,Economy,279.47,400.21,1,400.21,0.074,29.62,279.47,91.12,0.2277,29.65,17.13,417.37,2024,Q4,Nov-24,11,November,48,26,Tuesday,182.99,47.49,4574.67,218.71
TXN202796,ORD101709,01-08-2025,04-08-2025,10-08-2025,Mobile App,Cancelled,Net Banking,C1979,Dawn Rodriguez,46,Female,  Consumer ,3.6,UK,West Midlands,Birmingham,England,14728,52.50542293,-1.900965521,P1080,GentleCare Soap,Beauty,Personal Care,GlowEssence,Standard,23.96,41.75,4,167,0.139,23.21,95.84,47.95,0.2871,11.5,24.76,180.05,2025,Q3,Aug-25,8,August,31,1,Friday,182.67,45.09,4566.77,91.42
TXN204384,ORD102662,25-01-2026,27-01-2026,29-01-2026,In-Store,Delivered,Cash on Delivery,C1794,Maria Cooke,57,Female,Home Office,4.3,India,Telangana,Hyderabad,South,53063,17.40148456,78.47161286,P1081,FreshMint Toothpaste,Beauty,Personal Care,AuraCare,Standard,39.11,65.51,8,524.08,0.061,31.97,312.88,179.23,0.342,39.37,20.31,551.79,2026,Q1,Jan-26,1,January,4,25,Sunday,170.94,46.85,4273.44,306.59
TXN207378,ORD104500,02-05-2024,05-05-2024,07-05-2024,Mobile App,Shipped,PayPal,C1114,Erin Lin,36,Female,Home Office,5,UK,Glasgow City,Glasgow,Scotland,72678,55.85298219,-4.239459778,P1026,VelvetLux Sofa,Furniture,Sofas,ModuLine,Economy,660.07,1087.41,1,1087.41,0.173,188.12,660.07,239.22,0.22,71.94,15.57,986.8,2024,Q2,May-24,5,May,18,2,Thursday,293.59,64.08,7339.7,370.38
TXN205369,ORD103267,24-04-2025,28-04-2025,02-05-2025,In-Store,Delivered,Cash on Delivery,C1519,Tracy Reynolds,21,Female,Corporate,5,USA,Florida,Miami,East,18871,25.76664655,-80.18187435,P1110,FrostFree Refrigerator,Home Appliances,Large Appliances,ChillMax,Premium,404.84,569.1,3,1707.3,0.152,259.51,1214.52,233.27,0.1366,115.82,8.52,1572.13,2025,Q2,Apr-25,4,April,17,24,Thursday,355.88,98.24,8897.1,479.74
TXN202996,ORD101829,06-02-2024,07-02-2024,12-02-2024,In-Store,Returned,Credit Card,C1395,James Collins,45,Male,Corporate,4.5,Australia,Queensland,Brisbane,Queensland,27577,-27.47446405,153.0215673,P1106,AirPure Cooler,Home Appliances,Cooling & Heating,EcoAppliance,Standard,401.62,502.39,1,502.39,0.064,32.15,401.62,68.62,0.1366,37.62,11.26,519.12,2024,Q1,Feb-24,2,February,6,6,Tuesday,206,38.03,5150.12,243.88
TXN205215,ORD103174,24-11-2025,25-11-2025,30-11-2025,In-Store,Shipped,Cash on Delivery,C1603,Sherri Smith,29,Female,Consumer,5,Canada,Quebec,Montreal,Quebec,53888,45.49234845,-73.57119766,P1032,ModularUnit Shelf,Furniture,Storage,ModuLine,Economy,225.42,331.67,5,1658.35,0.107,177.44,1127.1,353.81,0.2134,118.47,8.55,1607.93,2025,Q4,Nov-25,11,November,48,24,Monday,410.42,113.46,10260.48,404.06
TXN202137,ORD101304,07-10-2026,09-10-2026,12-10-2026,Mobile App,Shipped,UPI,C2009,Blake Orr,32,Male,Consumer,3.9,Canada,Ontario,Ottawa,Ontario,53757,45.41924989,-75.6929958,P1060,CreamyDelight Cheese,Grocery,Dairy,PureHarvest,Standard,16.34,23.92,12,287.04,0.105,30.14,196.08,60.82,0.2119,20.55,3.81,281.26,2026,Q4,Oct-26,10,October,41,7,Wednesday,188.91,38.88,4722.72,151.95
TXN201201,ORD100740,26-07-2026,29-07-2026,03-08-2026,Mobile App,Delivered,UPI,C1705,Ryan Valdez,40,Male,Corporate,4.5,USA,California,San Francisco,West,84768,37.76478027,-122.4091906,P1049,TrailBlaze Boots,Clothing,Footwear,UrbanThread,Limited Edition,6.91,10.27,4,41.08,0.093,3.82,27.64,9.62,0.2342,2.98,18.88,59.12,2026,Q3,Jul-26,7,July,30,26,Sunday,243.1,62.42,6077.46,16.9
TXN201637,ORD101002,10-04-2025,14-04-2025,17-04-2025,Online,Processing,Net Banking,C1069,Jennifer Brown,44,Female,Consumer,3,Canada,Ontario,Toronto,Ontario,20473,43.63498963,-79.39864529,P1081,FreshMint Toothpaste,Beauty,Personal Care,AuraCare,Standard,39.11,65.51,2,131.02,0.046,6.03,78.22,46.77,0.357,10,17.09,152.08,2025,Q2,Apr-25,4,April,15,10,Thursday,119.2,31.65,2979.99,109.92
TXN202626,ORD101600,26-07-2026,28-07-2026,31-07-2026,Distributor,Shipped,Cash on Delivery,C1898,Aimee Gonzalez,35,Female,Consumer,3.3,India,Karnataka,Bangalore,South,49521,12.96472622,77.60993816,P1008,TabPro 10,Electronics,Tablets,Pulsewave,Premium,308.61,427.78,5,2138.9,0.182,389.28,1543.05,206.57,0.0966,139.97,13.73,1903.32,2026,Q3,Jul-26,7,July,30,26,Sunday,607.46,162.5,15186.55,352.11
TXN207649,ORD104651,19-10-2025,21-10-2025,24-10-2025,Online,Delivered,credit card,C1797,Adam Taylor,35,Male,Consumer,3.1,USA,Michigan,Detroit,Midwest,63084,42.31424078,-83.03328127,P1046,ComfyKid Tee,Clothing,Kids Wear,UrbanThread,Standard,62.06,114.75,3,344.25,0.035,12.05,186.18,146.02,0.4242,26.58,16.8,375.58,2025,Q4,Oct-25,10,October,42,19,Sunday,147.5,35.11,3687.39,233.39
TXN203727,ORD102254,12-06-2026,13-06-2026,14-06-2026,Online,Cancelled,Net Banking,C1005,Cristian Santos,45,Male,Corporate,3.2,USA,California,San Francisco,West,89472,37.78030133,-122.4029598,P1001,Nova Phone 12,Electronics,Mobile Phones,NimbusTech,Premium,672.19,954.1,3,2862.3,0.029,83.01,2016.57,762.72,0.2665,222.34,8.14,3009.77,2026,Q2,Jun-26,6,June,24,12,Friday,408.95,112.32,10223.7,699.91
TXN207566,ORD104599,03-03-2024,07-03-2024,08-03-2024,Online,Delivered,Credit Card,C1294,Laura Haney,27,Female,Corporate,4.4,Australia,Victoria,Melbourne,Victoria,74490,-37.79816461,144.9721147,P1008,TabPro 10,Electronics,Tablets,Pulsewave,Premium,308.61,427.78,4,1711.12,0.153,261.8,1234.44,214.88,0.1256,115.95,12.8,1578.07,2024,Q1,Mar-24,3,March,9,3,Sunday,366.88,66.94,9171.94,466.4
TXN203384,ORD102055,03-12-2024,04-12-2024,09-12-2024,Online,Returned,Credit Card,C1062,Gina Hensley,42,Female,Small Business,3.5,India,Punjab,Chandigarh,North,29568,30.73324833,76.77946472,P1091,CourtStar Basketball,Sports,Team Sports,ProActive,Standard,370.63,639.86,1,639.86,0.198,126.69,370.63,142.54,0.2228,41.05,24.95,579.17,2024,Q4,Dec-24,12,December,49,3,Tuesday,191.48,37.91,4787.07,334.17
TXN203746,ORD102268,18-12-2024,21-12-2024,25-12-2024,In-Store,Delivered,UPI,C1697,Aaron Arnold,46,Male,Home Office,3.2,Canada,Quebec,Montreal,Quebec,65654,45.50460968,-73.56821102,P1106,AirPure Cooler,Home Appliances,Cooling & Heating,EcoAppliance,Standard,401.62,502.39,4,2009.56,0.096,192.92,1606.48,210.16,0.1046,145.33,5.54,1967.51,2024,Q4,Dec-24,12,December,51,18,Wednesday,402.84,78.65,10070.94,498.85
TXN208376,ORD105109,15-08-2024,18-08-2024,24-08-2024,Online,Delivered,UPI,C1627,Justin Brown,25,Male,Corporate,1.4,Australia,Queensland,Brisbane,Queensland,28972,-27.47482543,153.0151961,P1039,UrbanDenim Jeans,Clothing,Men's Wear,TrendLoom,Limited Edition,31.88,47.59,3,142.77,0.033,4.71,95.64,42.42,0.2971,11.04,10.44,159.54,2024,Q3,Aug-24,8,August,33,15,Thursday,193.14,45.01,4828.59,73.92
TXN208078,ORD104920,18-07-2024,19-07-2024,22-07-2024,Online,Processing,PayPal,C1576,Kelly Edwards,37,Female,Consumer,4.6,India,Delhi,New Delhi,North,68189,28.59784017,77.20032175,P1018,FastCharge Cable,Electronics,Accessories,pulsewave,Standard,308.92,368.84,2,737.68,0.024,17.7,617.84,102.14,0.1385,57.6,16.27,793.85,2024,Q3,Jul-24,7,July,29,18,Thursday,492.56,91.19,12314.11,149.76
TXN201983,ORD101209,16-10-2026,18-10-2026,20-10-2026,Mobile App,Cancelled,UPI,C1016,Donald Reid,50,Male,Consumer,4.5,UK,Cardiff County,Cardiff,Wales,38907,51.49671039,-3.159502779,P1012,LensPro Mirrorless,Electronics,Cameras,NimbusTech,Premium,437.66,657.95,7,4605.65,0.123,566.49,3063.62,975.54,0.2118,323.13,17.95,4380.24,2026,Q4,Oct-26,10,October,42,16,Friday,672.99,169.22,16824.67,684.36
TXN206243,ORD103801,08-02-2026,10-02-2026,16-02-2026,In-Store,Delivered,Cash on Delivery,C1181,Melissa Burton,37,Female,Corporate,2.4,India,Bihar,Patna,East,63068,25.60142122,85.14191353,P1040,SportFlex Tee,Clothing,Men's Wear,TrendLoom,Premium,69.73,132.39,2,264.78,0.03,7.94,139.46,117.38,0.4433,20.55,18.02,295.41,2026,Q1,Feb-26,2,February,6,8,Sunday,146.67,29.69,3666.85,180.53
TXN207177,ORD104374,04-03-2024,05-03-2024,10-03-2024,Distributor,Shipped,Cash on Delivery,C1721,Jeffrey Roberson,48,Male,Corporate,3.5,Australia,Western Australia,Perth,Western Australia,11909,-31.93711229,115.8458363,P1006,CoreMax 15,Electronics,Laptops,Voltrix,Premium,757.58,943.61,4,3774.44,0.041,154.75,3030.32,589.37,0.1561,289.58,16.71,3925.98,2024,Q1,Mar-24,3,March,10,4,Monday,452.86,87.13,11321.49,833.47
TXN203449,ORD102093,22-10-2025,26-10-2025,31-10-2025,In-Store,Cancelled,Cash on Delivery,C2037,Chad York,57,Male,Small Business,3.2,Australia,New South Wales,Sydney,New South Wales,66557,-33.85632033,151.2086014,P1104,CoolBreeze AC,Home Appliances,Cooling & Heating,ChillMax,Limited Edition,32.89,40.2,5,201,0.049,9.85,164.45,26.7,0.1328,15.29,21.9,228.34,2025,Q4,Oct-25,10,October,43,22,Wednesday,316.8,81.1,7920.08,63.45
TXN200456,ORD100263,29-08-2024,02-09-2024,06-09-2024,Online,Delivered,PayPal,C1147,Michelle Wagner,36,Female,Consumer,3.5,India,Gujarat,Ahmedabad,West,89862,23.0283602,72.56838294,P1111,SpinDry Washer,Home Appliances,Large Appliances,PowerHome,Premium,83.39,109.7,2,219.4,0.114,25.01,166.78,27.61,0.1258,15.55,10.07,220.01,2024,Q3,Aug-24,8,August,35,29,Thursday,310.01,67.41,7750.27,70.77
TXN207442,ORD104535,17-11-2026,19-11-2026,22-11-2026,Online,Delivered,credit card,C1848,Nicole Anderson,50,Female,Consumer,4.6,USA,New York,New York City,East,82075,40.72973793,-74.00573097,P1055,PureLeaf Tea,Grocery,Beverages,PureHarvest,Limited Edition,6.51,7.85,5,39.25,0.132,5.18,32.55,1.52,0.0387,2.73,8.46,45.26,2026,Q4,Nov-26,11,November,47,17,Tuesday,200.34,53.63,5008.58,19.59
TXN207607,ORD104624,22-07-2026,26-07-2026,29-07-2026,In-Store,Delivered,Net Banking,C1780,Alyssa Mendez,35,Female,Corporate,3.4,USA,Illinois,Chicago,Midwest,71919,41.88052664,-87.6419273,P1043,FlexiFit Leggings,Clothing,Women's Wear,TrendLoom,Limited Edition,59.72,114.07,1,114.07,0.117,13.35,59.72,41,0.3594,8.06,22.09,130.87,2026,Q3,Jul-26,7,July,30,22,Wednesday,143.65,34.38,3591.2,79.41
TXN204322,ORD102623,13-08-2025,14-08-2025,20-08-2025,Mobile App,Cancelled,Debit Card,C1618,Jennifer Shaw,20,Female,Small Business,5,Canada,British Columbia,Vancouver,British Columbia,66644,49.30251952,-123.1151702,P1074,VelvetMatte Lipstick,Beauty,Makeup,GlowEssence,Premium,5.93,8.87,1,8.87,0.149,1.32,5.93,1.62,0.1826,0.6,15.77,23.92,2025,Q3,Aug-25,8,August,33,13,Wednesday,181.56,37.63,4538.94,4.89
TXN202803,ORD101712,14-04-2026,,20-04-2026,In-Store,Delivered,Net Banking,C1994,Laura Larsen,53,Female,Consumer,4.1,USA,Massachusetts,Boston,East,99027,42.36795551,-71.06746618,P1081,FreshMint Toothpaste,Beauty,Personal Care,AuraCare,Standard,39.11,65.51,6,393.06,0.04,15.72,234.66,142.68,0.363,30.19,10.16,417.69,2026,Q2,Apr-26,4,April,16,14,Tuesday,196.78,49.44,4919.5,199.75
TXN207565,ORD104598,26-09-2024,30-09-2024,05-10-2024,In-Store,Delivered,Net Banking,C1315,Teresa Rodriguez,49,Female,Small Business,3.5,India,West Bengal,Kolkata,East,75566,22.56536026,88.34992215,P1057,NutMix Trail,Grocery,Snacks,PureHarvest,Standard,13.03,18.96,3,56.88,0.111,6.31,39.09,11.48,0.2018,4.05,13.13,67.75,2024,Q3,Sep-24,9,September,39,26,Thursday,125.21,26.52,3130.36,45.43
TXN200393,ORD100231,07-09-2026,11-09-2026,13-09-2026,In-Store,Delivered,UPI,C1250,Timothy Kim,52,Male,Small Business,1.5,Australia,Western Australia,Perth,Western Australia,78078,-31.95049559,115.8632584,P1084,PowerCore Bench,Sports,Fitness Equipment,TrailForce,Limited Edition,25.9,40.26,3,678.88,0.107,72.64,77.7,528.54,0.7785,48.5,16.08,670.82,2026,Q3,Sep-26,9,September,37,7,Monday,246.78,50.64,6169.45,275.1
TXN206679,ORD104067,28-09-2024,30-09-2024,06-10-2024,Online,Delivered,Net Banking,C2057,Matthew Bridges,32,Male,Consumer,3.6,India,Maharashtra,Pune,West,11735,18.50128044,73.85665709,P1033,WardrobePlus Cabinet,Furniture,Storage,UrbanNest,Economy,133.01,212.96,1,212.96,0.146,31.09,133.01,48.86,0.2294,14.55,24.34,220.76,2024,Q3,Sep-24,9,September,39,28,Saturday,247.37,45.35,6184.16,86.09
TXN201414,ORD100865,18-03-2026,21-03-2026,25-03-2026,In-Store,Delivered,Debit Card,C1209,Darren White,47,Male,Corporate,3,Australia,Queensland,Brisbane,Queensland,82104,-27.47671974,153.0139802,P1065,PureGrain Rice,Grocery,Staples,PureHarvest,Standard,8.93,10.96,1,10.96,0.187,2.05,8.93,-0.02,-0.0018,0.71,13.78,23.4,2026,Q1,Mar-26,3,March,12,18,Wednesday,128.51,33.34,3212.87,8.53
TXN203149,ORD101911,29-02-2024,04-03-2024,06-03-2024,Online,Delivered,Credit Card,C1142,Jessica Thompson,31,Female,Home Office,2.6,India,Telangana,Hyderabad,South,16875,17.38495733,78.50152432,P1108,GrindPro Blender,Home Appliances,Small Appliances,EcoAppliance,Economy,215.48,320.19,6,1921.14,0.077,147.93,1292.88,480.33,0.25,141.86,2.78,1917.85,2024,Q1,Feb-24,2,February,9,29,Thursday,224.05,50.39,5601.21,857.46
TXN208501,ORD105186,29-09-2026,03-10-2026,06-10-2026,Online,Delivered,UPI,C2047,Laura Hanna,46,Female,Corporate,4.9,India,Karnataka,Bangalore,South,91148,12.95188702,77.60798821,P1062,DailyLoaf Bread,Grocery,Bakery,FarmFresh,Standard,5.33,6.93,5,34.65,0.196,6.79,26.65,1.21,0.0349,2.23,20.5,50.59,2026,Q3,Sep-26,9,September,40,29,Tuesday,135.3,25.93,3382.54,25.61
TXN203621,ORD102190,15-11-2024,17-11-2024,20-11-2024,Online,Delivered,Cash on Delivery,C1588,Jeremy Scott,18,Male,Corporate,4.4,Canada,Ontario,Toronto,Ontario,30830,43.63329222,-79.37281348,P1010,PadOne Mini,Electronics,Tablets,Zynetic,Premium,570.07,691.37,3,2074.11,0.032,66.37,1710.21,297.53,0.1434,160.62,22.11,2190.47,2024,Q4,Nov-24,11,November,46,15,Friday,618.45,143.92,15461.22,335.37
TXN200511,ORD100300,19-07-2026,22-07-2026,23-07-2026,Mobile App,Shipped,Net Banking,C1704,Wanda Perez,29,Female,Consumer,3.5,UK,Cardiff County,Cardiff,Wales,18626,51.49999508,-3.162372865,P1018,FastCharge Cable,Electronics,Accessories,Pulsewave,Standard,308.92,368.84,2,737.68,0.084,61.97,617.84,57.87,0.0784,54.06,16.26,746.03,2026,Q3,Jul-26,7,July,29,19,Sunday,585.21,143.11,14630.15,126.05
TXN207646,ORD104649,17-09-2026,20-09-2026,23-09-2026,In-Store,Delivered,PayPal,C1862,Kelsey Levine,36,Female,Consumer,3.6,Canada,Ontario,Toronto,Ontario,61259,43.64067274,-79.36862168,P1046,ComfyKid Tee,Clothing,Kids Wear,UrbanThread,Standard,62.06,114.75,5,573.75,0.228,130.82,310.3,132.63,0.2312,35.43,14.6,492.96,2026,Q3,Sep-26,9,September,38,17,Thursday,193.18,46.44,4829.44,297
TXN202798,ORD101710,04-10-2026,06-10-2026,09-10-2026,Online,Delivered,UPI,C1670,Derrick Nunez,24,Male,Home Office,3.3,UK,Cardiff County,Cardiff,Wales,13082,51.48888762,-3.195922335,P1051,SnowGuard Coat,Clothing,Winter Wear,FlexWear,Standard,28.58,51.64,1,51.64,0.171,8.83,28.58,14.23,0.2756,3.42,21.54,67.77,2026,Q4,Oct-26,10,October,40,4,Sunday,290.14,60.46,7253.6,17.8
TXN202517,ORD101531,02-03-2024,04-03-2024,05-03-2024,Online,Delivered,Cash on Delivery,C1935,Alyssa Vega,29,Female,Consumer,3.3,India,Telangana,Hyderabad,South,52243,17.4042827,78.47743556,P1093,SpeedGear Helmet,Sports,Cycling,ProActive,Premium,328.72,503.97,3,1511.91,0.091,137.58,986.16,388.17,0.2567,109.95,14.11,1498.39,2024,Q1,Mar-24,3,March,9,2,Saturday,142.12,27.98,3552.91,1063.83
TXN202440,ORD101483,07-11-2024,09-11-2024,12-11-2024,Online,Shipped,Cash on Delivery,C1285,Christopher Miller,18,Male,Consumer,2,Australia,Queensland,Brisbane,Queensland,56815,-27.48197942,153.0435218,P1011,ClickShot DSLR,Electronics,Cameras,Pulsewave,Economy,298.32,392.25,4,1569,0.119,186.71,1193.28,189.01,0.1205,110.58,11.03,1503.9,2024,Q4,Nov-24,11,November,45,7,Thursday,504.16,105.1,12603.97,311.21
TXN202477,ORD101506,22-05-2024,25-05-2024,30-05-2024,Mobile App,Shipped,Debit Card,C1334,Christine Robinson,49,Female,Corporate,3.6,India,Maharashtra,Mumbai,West,73846,19.06126972,72.89178898,P1057,NutMix Trail,Grocery,Snacks,PureHarvest,Standard,13.03,18.96,2,37.92,0.062,2.35,26.06,9.51,0.2508,2.85,6.8,45.22,2024,Q2,May-24,5,May,21,22,Wednesday,132.97,35.29,3324.34,28.52
TXN203994,ORD102422,24-10-2024,27-10-2024,30-10-2024,Mobile App,Delivered,UPI,C2045,Steven Curry,43,Male,Home Office,,USA,New York,New York City,East,30257,40.69968888,-74.02539293,P1108,GrindPro Blender,Home Appliances,Small Appliances,EcoAppliance,Economy,215.48,320.19,3,960.57,0.144,138.32,646.44,175.81,0.183,65.78,19.54,907.57,2024,Q4,Oct-24,10,October,43,24,Thursday,387.73,77.53,9693.15,247.74
TXN202563,ORD101558,12-09-2024,16-09-2024,18-09-2024,Online,Delivered,UPI,C1800,Katherine Miller,38,Female,Consumer,4.2,India,Punjab,Chandigarh,North,50728,30.72992099,76.76705482,P1025,CompactDesk Table,Furniture,Tables,ModuLine,Economy,679.93,1079.43,1,1079.43,0.02,21.59,679.93,377.91,0.3501,84.63,14.49,1156.96,2024,Q3,Sep-24,9,September,37,12,Thursday,325.03,58.97,8125.66,332.1
TXN201940,ORD101182,09-05-2025,11-05-2025,15-05-2025,In-Store,Delivered,Cash on Delivery,C1154,Michael Mccarthy,70,Male,Corporate,4.9,Canada,British Columbia,Vancouver,British Columbia,21578,49.27207777,-123.1285588,P1078,FreshBloom Cologne,Beauty,Fragrances,GlowEssence,Standard,41.31,75.73,3,227.19,0.218,49.53,123.93,53.73,0.2365,14.21,6.26,198.13,2025,Q2,May-25,5,May,19,9,Friday,191.11,53.03,4777.83,118.88
TXN200564,ORD100334,25-01-2026,28-01-2026,30-01-2026,Online,Delivered,UPI,C2095,Samantha Evans,25,Female,Consumer,1.7,USA,Michigan,Detroit,Midwest,26376,42.34781905,-83.04426233,P1042,CasualBlend Top,Clothing,Women's Wear,StyleCraft,Economy,28.32,47.02,2,94.04,0.164,15.42,56.64,21.98,0.2337,6.29,24.36,109.27,2026,Q1,Jan-26,1,January,4,25,Sunday,122.1,24.67,3052.52,77.02
TXN201355,ORD100827,29-08-2026,31-08-2026,04-09-2026,In-Store,Delivered,Cash on Delivery,C1788,Lisa Cervantes,49,Female,Consumer,4,USA,Illinois,Chicago,Midwest,12276,41.86366561,-87.62613924,P1069,HydraFresh Serum,Beauty,Skincare,PureSkin,Economy,23.73,46.99,10,469.9,0.101,47.46,237.3,185.14,0.394,33.8,9.78,466.02,2026,Q3,Aug-26,8,August,35,29,Saturday,158.44,43.3,3961,296.58
TXN207422,ORD104522,11-01-2024,13-01-2024,18-01-2024,In-Store,Delivered,PayPal,C1508,Sarah Joseph,26,Female,Corporate,4,Canada,Quebec,Montreal,Quebec,70574,45.48994222,-73.58532573,P1012,LensPro Mirrorless,Electronics,Cameras,NimbusTech,Premium,437.66,657.95,1,657.95,0.049,32.24,437.66,188.05,0.2858,50.06,6.02,681.79,2024,Q1,Jan-24,1,January,2,11,Thursday,380.5,80.17,9512.59,172.92
TXN200747,ORD100448,22-12-2026,24-12-2026,29-12-2026,In-Store,Delivered,PayPal,C1806,Andrew Ball,19,Male,Small Business,3.9,Canada,Quebec,Montreal,Quebec,50267,45.48396538,-73.58408127,P1035,ExecDesk Pro,Furniture,Office Furniture,OakHouse,Economy,549.68,714.23,10,7142.3,0.099,707.09,5496.8,938.41,0.1314,514.82,23.15,6973.18,2026,Q4,Dec-26,12,December,52,22,Tuesday,510.74,101.2,12768.6,1398.42
TXN204255,ORD102581,19-05-2024,23-05-2024,29-05-2024,Online,Delivered,Debit Card,C2083,Eugene Baldwin,44,Male,Corporate,3.2,Australia,Western Australia,Perth,Western Australia,62363,-31.95742212,115.8508745,P1058,GoldenBake Cookies,Grocery,Snacks,DailyBasket,Premium,16.27,19.77,1,19.77,0.104,2.06,16.27,1.44,0.0728,1.42,22.7,41.83,2024,Q2,May-24,5,May,20,19,Sunday,88.32,17.51,2207.97,22.38
TXN204582,ORD102780,20-06-2024,23-06-2024,26-06-2024,In-Store,Delivered,Credit Card,C1210,Kimberly Hill,38,Female,Consumer,3.2,USA,Washington,Seattle,West,16166,47.60644262,-122.3338613,P1039,UrbanDenim Jeans,Clothing,Men's Wear,TrendLoom,Limited Edition,31.88,47.59,4,190.36,0.111,21.13,127.52,41.71,0.2191,13.54,14.2,196.97,2024,Q2,Jun-24,6,June,25,20,Thursday,205.11,42.98,5127.85,92.81
TXN208454,ORD105159,29-11-2025,01-12-2025,05-12-2025,Online,Delivered,Debit Card,C2045,Steven Curry,43,Male,Home Office  ,4.4,Canada,British Columbia,Vancouver,British Columbia,34988,49.29248154,-123.1396672,P1060,CreamyDelight Cheese,Grocery,Dairy,PureHarvest,Standard,16.34,23.92,3,71.76,0.201,14.42,49.02,8.32,0.1159,4.59,21.19,83.12,2025,Q4,Nov-25,11,November,48,29,Saturday,176.34,35.23,4408.43,40.69
TXN205658,ORD103445,02-11-2026,03-11-2026,06-11-2026,Online,Delivered,UPI,C1978,Deborah Wright,23,Female,Small Business,4.7,Australia,Victoria,Melbourne,Victoria,63931,-37.79544938,144.9678178,P1073,StrongRoot Oil,Beauty,Haircare,VelvetTouch,Limited Edition,37.75,62.36,8,498.88,0.153,76.33,302,120.55,0.2416,33.8,17.79,474.14,2026,Q4,Nov-26,11,November,45,2,Monday,210.94,45.17,5273.51,236.5
TXN201561,ORD100961,18-10-2026,20-10-2026,25-10-2026,Online,Cancelled,Debit Card,C1372,Kylie Morales,36,Female,Small Business,3.7,Canada,Ontario,Ottawa,Ontario,42493,45.41918425,-75.68577594,P1089,ProKick Football,Sports,Team Sports,FitCore,Limited Edition,375.32,481.35,2,962.7,0.062,59.69,750.64,152.37,0.1583,72.24,22.01,997.26,2026,Q4,Oct-26,10,October,42,18,Sunday,236.48,44.91,5911.9,407.1
